Movie_id,Language,Movie_Name,Genres,Year of Release,Popularity,Vote_Average,Vote_Count,Adult
32654,cn,風雲II,Action Adventure Fantasy,2009-12-10,6.214,5.968,63,False
121491,ko,연가시,Drama Thriller,2012-07-05,8.207,6.562,81,False
16417,en,Yankee Zulu,Comedy,1993-12-01,6.461,6.018,28,False
38191,en,The Sunchaser,Crime Drama,1996-05-29,6.915,6.203,69,False
43935,en,Dylan Dog: Dead of Night,Action Comedy Horror Mystery Science Fiction Thriller,2011-03-16,8.853,4.718,441,False
25164,en,Screwballs,Comedy,1983-04-01,6.828,5.219,80,False
163786,ja,クレヨンしんちゃん バカうまっ！Ｂ級グルメサバイバル！！,Animation,2013-04-19,5.734,7.818,22,False
853088,en,Happier Than Ever: A Love Letter to Los Angeles,Music,2021-09-03,15.292,8.019,104,False
16220,en,Wizards,Animation Fantasy Science Fiction,1977-02-09,8.145,6.153,147,False
489927,en,The Kindergarten Teacher,Drama,2018-09-23,10.247,6.604,289,False
835101,en,Adult sex movie,,,0.6,3.333,3,False
998783,fr,Reste un peu,Comedy,2022-11-16,3.797,5.969,16,False
66436,fr,Les Grandes manœuvres,Comedy Romance,1955-10-25,5.571,6.3,23,False
11310,en,City Slickers II: The Legend of Curly's Gold,Action Comedy Drama Western,1994-06-10,12.376,5.193,261,False
27997,en,Shock Treatment,Comedy Music,1981-10-30,4.716,5.9,67,False
728882,ja,すばらしき世界,Drama,2021-02-11,4.387,7.526,19,False
10433,en,Mad Dog and Glory,Comedy Crime Drama Romance,1993-03-05,11.737,5.967,300,False
1015169,en,Designing Christmas,Family TV Movie,2022-11-11,3.526,6.5,2,False
36344,en,Alaska,Adventure Family,1996-08-14,8.777,5.846,114,False
942999,es,Mamá no enRedes,Comedy,2022-07-01,28.401,6.308,13,False
842171,th,โปรเจกต์ลับ หลับ เป็น ตาย,Science Fiction Thriller,2021-07-16,27.933,6.3,80,False
993162,ja,この世界の（さらにいくつもの）片隅に,Animation Drama,2019-12-20,1.909,9.0,1,False
29979,en,Highwaymen,Action Crime Horror Thriller,2004-02-13,10.38,5.707,179,False
10758,en,Waitress,Comedy Drama Romance,2007-05-25,7.689,6.738,446,False
17813,en,Alex & Emma,Comedy Romance,2003-06-16,7.723,5.228,173,False
28324,it,Emanuelle e gli ultimi cannibali,Adventure Horror,1977-10-21,13.481,4.911,79,False
549945,nl,De Club van Lelijke Kinderen,Action Adventure Family Science Fiction,2019-10-09,3.583,6.5,20,False
375282,en,Pardon Us,Comedy,1931-08-15,3.977,6.787,54,False
199420,en,Pawn Shop Chronicles,Action Comedy,2013-07-12,11.668,5.769,195,False
22112,en,Criss Cross,Crime Drama,1949-02-04,5.963,7.264,121,False
2193,en,My Tutor,Comedy Drama Romance,1983-03-04,7.596,5.0,50,False
985416,ms,Ke Mana Tumpahnya Kuah,Comedy Drama Family,2022-06-09,1.607,0.0,0,False
987912,en,Blackwood,Horror Western,2022-07-22,4.293,3.7,6,False
542713,en,Starfish,Drama Horror Science Fiction,2019-03-14,8.355,5.659,129,False
38473,ja,火垂るの墓,Drama War,2008-07-05,6.017,7.4,14,False
447856,hi,Pad Man,Comedy Drama,2018-02-09,8.387,7.5,168,False
460398,ja,特別版 Free! -Take Your Marks-,Animation Comedy,2017-10-28,4.316,5.6,8,False
10822,en,Savage Grace,Drama,2007-05-18,13.328,5.731,158,False
423893,en,A Christmas to Remember,Romance TV Movie,2016-12-18,7.107,6.3,54,False
41876,it,La caduta degli dei,Drama War,1969-10-13,9.46,7.401,161,False
220176,ko,관상,Drama History,2013-09-11,6.385,6.853,78,False
11349,en,Cape Fear,Drama Thriller,1962-04-12,11.158,7.454,467,False
437027,ko,내 남편의 가정교사,Romance,2017-01-03,10.131,1.0,1,False
48940,cn,古惑仔之隻手遮天,Action Crime Thriller,1996-06-29,3.097,6.4,23,False
128868,ja,クレヨンしんちゃん アクション仮面VSハイグレ魔王,Animation Comedy,1993-07-24,7.938,7.2,27,False
760991,en,Reefa,Drama,2021-04-15,2.425,0.0,0,False
2912,fr,Le Boucher,Drama Mystery Thriller,1970-02-27,6.37,7.1,192,False
719266,en,23 Walks,Drama Romance,2020-07-30,2.512,6.409,11,False
686941,en,Dragons: Rescue Riders: Hunt for the Golden Dragon,Animation Family,2020-03-27,11.41,6.8,62,False
37753,en,Consenting Adults,Crime Drama Mystery,1992-10-16,8.208,5.4,123,False
883865,en,Eric Clapton - The Lady In The Balcony: Lockdown Sessions,Music,2021-11-12,2.432,8.5,2,False
12637,en,"New York, New York",Drama Music Romance,1977-06-21,7.89,6.573,371,False
137548,it,Gladiatori di Roma,Animation Family,2012-10-18,8.276,5.58,125,False
877291,ru,Хунны,Action Adventure History,2021-06-20,1.4,4.0,3,False
519141,fr,Matthias & Maxime,Drama,2019-10-09,11.881,7.14,399,False
45871,cn,鎗火,Action Crime Drama,1999-11-19,5.232,7.305,118,False
425298,da,Underverden,Action Drama Thriller,2017-01-19,7.37,6.035,86,False
963116,fr,Classico,Comedy,2022-10-28,5.128,4.744,43,False
779816,en,White Bird: A Wonder Story,Drama,,2.889,0.0,0,False
297708,en,Sherlock Holmes 3,Action Crime Mystery,,10.157,0.0,0,False
167581,de,Freier Fall,Drama Romance,2013-05-27,14.38,7.694,678,False
1019908,en,UFC 281: Adesanya vs. Pereira,Action,2022-11-12,6.721,0.0,0,False
461758,ja,デジモンアドベンチャー tri. 第5章「共生」,Action Adventure Animation,2017-09-30,7.244,7.241,29,False
75285,en,Womb Raider,Adventure Comedy,2003-12-09,5.125,3.6,11,False
634904,en,Inherit the Viper,Crime Drama Thriller,2019-09-28,8.578,5.861,54,False
554137,ko,국가부도의 날,Drama History,2018-11-28,7.174,7.085,41,False
39385,fr,La vérité si je mens !,Comedy,1997-04-01,7.199,6.326,458,False
13701,en,Immortal Beloved,Drama Music Romance,1994-12-16,13.356,7.08,276,False
14457,en,Reeker,Horror Mystery,2005-03-13,9.475,5.777,187,False
26612,en,Treasure Island,Adventure Family TV Movie,1990-01-22,7.762,6.5,103,False
553608,pt,Cinderela Pop,Comedy Romance,2019-02-28,14.387,6.509,284,False
22371,en,Minutemen,Adventure Comedy Family Science Fiction TV Movie,2008-02-29,12.262,5.719,203,False
1006450,ja,灌篮高手特别篇：决意的湘北篮球部,,1997-01-01,0.6,0.0,0,False
8279,fr,Paris,Drama,2008-02-20,8.73,6.46,276,False
579872,ru,Вдова,Horror Thriller,2020-10-29,6.675,5.9,67,False
9071,en,Living in Oblivion,Comedy,1995-07-21,7.737,7.156,221,False
10599,it,Pinocchio,Comedy Family Fantasy,2002-10-11,10.228,5.833,709,False
999412,en,Phase 2 Tag Scenes: A Making of the Marvel Cinematic Universe Phase Two,Documentary,2015-12-08,0.894,0.0,0,False
32023,en,Son of Dracula,Fantasy Horror,1943-11-05,6.368,6.101,84,False
606954,it,Odio l'estate,Comedy,2020-01-30,7.821,7.111,808,False
548292,en,A World Away,Adventure,2019-11-29,3.753,5.8,4,False
584586,ko,0.0MHz,Horror,2019-05-29,3.535,4.833,24,False
62131,en,Link,Horror Thriller,1986-02-26,6.004,6.354,80,False
1034809,en,A Tree of Life: The Pittsburgh Synagogue Shooting,Documentary,2022-10-26,4.697,2.0,1,False
57243,fr,Les Femmes du 6e étage,Comedy,2010-12-20,7.19,6.79,326,False
16126,en,Flight of the Living Dead,Action Horror,2007-04-06,11.172,5.0,104,False
4993,en,5 Card Stud,Action Mystery Thriller Western,1968-07-28,6.015,6.155,58,False
736280,en,Lucy and Desi,Documentary,2022-01-22,6.783,7.052,29,False
42245,en,The Food of the Gods,Horror Science Fiction,1976-06-18,8.026,4.9,87,False
656851,en,Hearts of Winter,Romance TV Movie,2020-01-25,3.745,6.25,20,False
225086,ja,AURA ～魔竜院光牙最後の闘い～,Animation Comedy Drama Fantasy Romance,2013-04-13,12.536,5.386,22,False
1249,en,Hollywoodland,Crime Drama Mystery Romance Thriller,2006-08-31,8.525,6.101,323,False
94363,en,Hick,Comedy Drama,2011-09-10,11.645,5.724,369,False
735919,hi,AK vs AK,Action Comedy Crime Drama,2020-12-24,9.359,6.988,41,False
28550,en,"It's the Easter Beagle, Charlie Brown",Animation Comedy Family TV Movie,1974-04-09,7.25,6.642,60,False
28859,en,Dolly Dearest,Horror,1991-09-01,7.348,5.4,94,False
611748,hi,Housefull 4,Comedy Drama,2019-10-25,4.184,6.282,62,False
40258,fr,Baby Blood,Horror,1990-01-24,4.967,6.163,43,False
788942,fr,Les Intranquilles,Drama,2021-09-29,3.914,6.851,57,False
762389,fr,Coup de foudre à Bangkok,Comedy Romance TV Movie,2020-10-21,1.4,5.7,12,False
40440,en,The Song Remains the Same,Documentary Music,1976-10-20,8.587,7.84,100,False
369052,en,Debbie Macomber's Dashing Through The Snow,Family Mystery Romance TV Movie,2015-12-13,5.232,6.3,65,False
483548,en,Christmas in Angel Falls,Drama TV Movie,2018-06-01,8.302,5.988,42,False
784940,hi,गुड लक जैरी,Comedy Crime Drama,2022-07-29,1.356,5.857,7,False
450489,en,Irreplaceable You,Comedy Drama Romance,2018-02-16,12.841,6.978,648,False
854442,en,Next-Door Nightmare,Drama TV Movie Thriller,2021-07-08,17.976,5.3,9,False
700211,ko,여선생,Romance,2017-11-20,4.635,6.0,2,False
580626,ko,신의 한 수: 귀수편,Action Crime,2019-11-07,9.293,7.389,18,False
4337,en,The Birds II: Land's End,Horror TV Movie,1994-03-19,3.22,3.222,27,False
13258,en,Son of Rambow,Comedy,2007-01-22,10.278,6.728,382,False
1055064,pt,Cartas Marcadas,Documentary TV Movie,2022-11-19,0.666,0.0,0,False
682666,en,Back to the Titanic,Documentary,2020-02-23,4.469,6.167,6,False
874144,en,The Christmas Contest,Comedy Drama Romance TV Movie,2021-11-28,5.715,7.1,18,False
286668,en,A Good Man,Action,2014-08-19,11.16,5.1,112,False
794721,ja,とんび,Drama,2022-04-08,0.779,8.333,3,False
165904,hi,स्पेशल 26,Crime Drama Thriller,2013-02-07,5.787,7.32,161,False
53894,ja,ルパン三世 トワイライト☆ジェミニの秘密,Action Animation Comedy TV Movie,1996-08-02,9.274,6.6,37,False
802504,nl,Just Say Yes,Comedy Romance,2021-04-02,18.08,6.495,191,False
14914,en,Flash of Genius,Drama,2008-09-07,8.636,6.437,182,False
168408,en,Esther and the King,Drama,1960-11-18,2.883,5.167,9,False
596919,en,Funny Women of a Certain Age,,2019-03-23,1.079,6.0,1,False
42701,en,The Shooting,Western,1966-06-02,6.157,6.477,87,False
19336,ja,地球攻撃命令 ゴジラ対ガイガン,Action Science Fiction,1972-03-12,14.062,6.3,146,False
20339,en,Splitting Heirs,Comedy,1993-04-02,3.892,4.956,57,False
1036985,en,Agatha,Horror,2022-02-28,0.6,0.0,0,False
493066,en,Low Tide,Drama Thriller,2019-10-04,5.139,6.3,62,False
212606,no,Tusen ganger god natt,Drama,2013-09-19,8.938,6.858,109,False
892921,pt,Júpiter,Comedy Drama,2022-01-21,1.544,6.2,4,False
421742,zh,驴得水,Comedy Drama,2016-10-28,2.492,6.576,33,False
9459,en,Woodstock,Documentary History Music,1970-03-26,8.933,7.491,221,False
16703,en,This Gun for Hire,Crime Drama Mystery Thriller,1942-04-24,8.746,6.976,125,False
2973,ru,Аэлита,Drama Fantasy Science Fiction,1924-09-24,9.914,6.094,53,False
577040,ru,Иван Денисович,Drama,2021-09-23,2.121,7.0,12,False
104633,cn,紅鬼仔,Drama Horror,1983-11-09,1.4,6.0,2,False
26959,en,Curse of the Puppet Master,Horror,1998-05-26,8.615,4.6,73,False
13950,en,All About the Benjamins,Action Adventure Comedy,2002-03-08,11.788,5.95,141,False
273238,en,Zero Tolerance,Action Crime Thriller,2015-09-01,7.256,4.872,47,False
631414,en,A Family Christmas Gift,Romance TV Movie,2019-12-22,3.348,6.8,5,False
443319,en,Phoenix Forgotten,Horror Mystery Science Fiction,2017-04-21,11.973,5.979,234,False
46541,en,Game of Death,Action Adventure Thriller,2011-02-15,9.433,5.016,122,False
1010276,ja,Fカップふたり旅…欲情温泉,Documentary,2001-06-30,0.6,0.0,0,False
21724,en,Dance Flick,Action Comedy Music,2009-05-22,10.263,4.629,206,False
20,en,My Life Without Me,Drama Romance,2003-03-07,25.17,5.852,392,False
19184,fr,Le dernier combat,Science Fiction,1983-04-06,8.81,6.428,119,False
62441,en,United,Drama History,2011-01-02,7.279,7.119,122,False
360605,en,Invisible Sister,Adventure Comedy Fantasy TV Movie,2015-12-10,15.343,6.754,268,False
40059,en,The Deadly Spawn,Drama Horror Science Fiction,1983-04-22,6.276,5.596,78,False
569016,ko,언니,Action Thriller,2019-01-01,29.757,7.126,91,False
658156,fr,Lucky,Comedy,2020-02-26,8.008,4.789,109,False
42252,en,The Missouri Breaks,Western,1976-05-19,9.227,6.5,168,False
28297,en,Brute Force,Crime Drama Thriller,1947-07-10,8.569,7.34,144,False
273296,en,VeggieTales: Esther...The Girl Who Became Queen,Animation Family,2000-06-01,2.797,5.875,16,False
36567,en,Best of the Best 4: Without Warning,Action,1998-10-10,5.36,5.689,45,False
1028912,en,The Great Holiday Bake War,Comedy TV Movie,2022-12-03,2.616,7.25,4,False
45999,zh,童年往事,Drama,1985-08-03,6.852,7.308,73,False
937036,te,DJ టిల్లు,Comedy Romance Thriller,2022-02-11,1.414,7.5,3,False
24016,en,The Sheltering Sky,Adventure Drama Romance,1990-10-24,7.615,6.667,215,False
636864,en,Hazbin Hotel,Animation Comedy Fantasy,2019-10-28,6.814,7.25,42,False
14735,en,Boarding Gate,Action Thriller,2007-08-22,7.478,4.947,76,False
728125,de,Final Account,Documentary,2021-05-21,4.554,7.0,13,False
799713,hi,दसवीं,Comedy Drama,2022-04-07,5.9,5.6,18,False
631193,ja,PROMARE（プロメア）リオ編,Action Animation Science Fiction,2019-05-24,3.24,6.6,18,False
174321,en,The English Teacher,Comedy Drama Romance,2013-05-16,12.654,5.645,314,False
415633,en,Tonight She Comes,Horror,2018-02-13,5.892,4.946,37,False
870387,hi,शर्माजी नमकीन,Comedy Drama,2022-03-31,2.139,6.667,15,False
635776,en,Rogue Warfare: The Hunt,Action,2019-12-02,7.016,5.446,46,False
1016414,en,Street Fighter: Assassin's Fist,Action Adventure,2014-05-24,1.73,5.0,2,False
538153,en,Avengers of Justice: Farce Wars,Comedy Fantasy,2018-07-20,8.315,3.8,12,False
914668,en,Cabin Connection,Romance TV Movie,2022-01-15,3.376,4.8,5,False
25329,en,The Echo,Drama Horror Mystery Thriller,2008-05-25,11.486,6.1,154,False
1037649,en,Highest Grossing Telugu Movies,,,0.6,0.0,0,False
39987,it,L'ultima orgia del III Reich,Drama Horror War,1977-01-21,8.29,4.912,35,False
552938,en,Cucuy: The Boogeyman,Horror Thriller,2018-10-13,10.027,6.964,70,False
18721,en,The Far Country,Romance Western,1954-02-12,7.592,6.9,123,False
730028,en,The Most Beautiful Boy in the World,Documentary,2021-07-30,12.477,7.6,34,False
93068,en,Prison Girls,Drama,1972-11-22,2.754,3.5,10,False
260030,sr,Mamula,Fantasy Horror,2014-03-08,7.899,4.169,62,False
874237,en,Christmas in Toyland,Comedy Romance TV Movie,2022-07-23,4.743,6.056,9,False
243797,en,Kamasutra 3D,Documentary Drama Romance,2013-08-17,1.7,5.5,16,False
13797,en,Feast II: Sloppy Seconds,Action Comedy Horror Thriller,2008-10-07,7.269,5.234,145,False
9640,en,Mission Galactica: The Cylon Attack,Horror Science Fiction,1979-01-01,5.885,7.181,47,False
726151,pl,Śniegu już nigdy nie będzie,Comedy Drama,2020-10-16,4.605,6.489,45,False
84079,en,A Time to Love and a Time to Die,Drama Romance War,1958-07-09,6.049,7.3,68,False
594958,ru,The Time Guardians,Fantasy,2020-08-06,1.631,1.2,2,False
665685,hi,झुंड,Drama,2022-03-04,2.165,6.3,11,False
50861,en,Berth Marks,Comedy,1929-06-01,3.345,6.9,41,False
29030,en,The Tomb of Ligeia,Drama Horror Thriller,1964-11-29,5.5,6.309,128,False
626975,en,Our Ladies,Comedy Drama,2021-06-18,6.76,6.6,30,False
68816,it,Riusciranno i nostri eroi a ritrovare l'amico misteriosamente scomparso in Africa?,Adventure Comedy Fantasy,1968-12-19,3.909,6.89,68,False
990493,tl,Ang Babaeng Nawawala sa Sarili,Horror,2022-07-15,14.816,5.0,4,False
654074,no,Ninjababy,Comedy Drama,2021-02-21,2.544,7.4,35,False
1041479,en,Hunther,Thriller,2022-09-23,3.325,2.0,1,False
1056811,en,No Better Love,Crime Drama,2022-10-28,2.282,0.0,0,False
530076,en,Corporate Animals,Comedy Horror,2019-09-20,9.965,4.753,97,False
1027351,en,A Kismet Christmas,Comedy Drama Romance TV Movie,2022-10-23,6.418,7.3,6,False
400411,en,Satanic,Horror Mystery Thriller,2016-07-01,8.563,4.275,364,False
451567,en,The Soul of War: Making 'Hacksaw Ridge',Documentary,2017-02-21,9.112,7.781,16,False
4825,en,Guys and Dolls,Comedy Crime Romance,1955-12-23,9.035,6.68,189,False
1283,es,"Torrente, el brazo tonto de la ley",Comedy Crime,1998-03-13,11.066,6.423,213,False
42594,en,Scream and Scream Again,Crime Horror Mystery Science Fiction Thriller,1970-02-02,6.146,5.5,80,False
602508,ko,암전,Horror Mystery,2019-08-15,8.435,5.866,41,False
244539,en,Infinitely Polar Bear,Comedy Drama,2014-01-18,11.506,6.654,332,False
361356,ja,美巨乳コスプレ戦士 クインビー・ハニー,Comedy Drama Romance,2001-09-22,1.211,0.0,0,False
136303,cn,赤脚小子,Action Drama,1993-04-03,4.898,6.1,19,False
10149,en,Smoke,Comedy Drama,1995-06-09,9.117,7.269,385,False
661269,zh,Snow Monster,Action Adventure Fantasy Horror,2019-09-11,2.301,4.25,4,False
42489,en,Sounder,Drama Family,1972-09-24,7.178,7.4,38,False
106380,zh,青梅竹馬,Drama,1985-01-01,10.571,7.5,80,False
619168,ru,Солдатик,Drama War,2019-02-22,6.998,7.7,11,False
733156,en,Sightless,Horror Thriller,2020-09-29,9.931,6.992,311,False
792001,es,Amor bandido,Romance Thriller,2021-03-18,18.26,6.738,103,False
26715,en,Bitch Slap,Action Comedy Crime Drama Thriller,2009-05-16,14.276,4.7,243,False
245846,en,Strangerland,Drama Mystery Thriller,2015-07-01,14.993,5.287,221,False
400328,ja,GAMBA ガンバと仲間たち,Animation Family,2015-10-10,9.594,5.7,21,False
615801,en,Porno Girls,Crime,1977-01-01,5.488,6.1,4,False
38783,en,Trilogy of Terror,Horror TV Movie Thriller,1975-03-04,7.397,6.261,134,False
505945,en,Team Darryl,Comedy,2018-02-20,7.044,6.199,108,False
360799,en,Arrowhead,Action Adventure Mystery Science Fiction,2017-06-23,4.899,4.857,42,False
312408,zh,一步之遥,Action Adventure Comedy Drama Romance,2014-12-18,3.912,5.967,45,False
3061,en,The Crowd,Drama Romance,1928-03-03,6.103,7.685,138,False
688266,pa,Shooter,Action Crime,2022-01-14,1.007,9.5,2,False
30062,en,Eaten Alive,Horror Thriller,1976-12-25,8.463,5.407,140,False
14859,en,Keith,Drama Family Romance,2008-09-13,10.065,7.155,400,False
840439,pt,Tarsilinha,Adventure Animation Family Fantasy,2022-03-17,14.377,5.0,2,False
36201,ja,デジモンアドベンチャー02 ディアボロモンの逆襲,Adventure Animation Family,2001-03-03,8.113,6.739,44,False
1032427,en,A Game of Secrets,Documentary,2022-10-06,1.688,6.3,6,False
296711,ko,레쓰링,Comedy Romance,2014-09-11,19.182,5.333,3,False
14911,en,Bat★21,Action War,1988-07-21,6.916,6.301,146,False
13481,zh,五毒,Action,1978-08-12,7.584,6.7,103,False
757103,ja,Ｗの女 幻妖の甘い罠,,2015-06-22,1.4,1.5,2,False
17886,fr,Mutants,Horror Science Fiction,2009-05-06,6.311,5.331,80,False
75317,tr,D@bbe,Horror Thriller,2006-02-09,3.989,3.708,24,False
14550,en,The Dream Team,Comedy Crime Thriller,1989-04-07,8.181,6.079,183,False
661348,en,Cow,Documentary,2022-01-14,5.453,6.717,30,False
746339,fr,Ogre,Drama Fantasy,2022-04-20,3.467,4.478,23,False
253896,en,Power Rangers Megaforce: Ultimate Team Power,,2013-09-03,3.948,6.8,8,False
367538,en,The Flight Before Christmas,Comedy Drama TV Movie,2015-12-01,4.799,5.535,57,False
564176,en,Deadsight,Horror,2018-11-25,7.246,6.25,40,False
877819,en,A Lot Like Christmas,Comedy Romance TV Movie,2021-12-05,5.877,6.8,9,False
37196,en,The Daisy Chain,Drama Horror,2008-11-09,4.831,5.4,55,False
337154,en,The Meddler,Comedy Drama,2016-04-05,10.288,5.912,295,False
483200,en,American Guinea Pig: The Song of Solomon,Horror,2017-11-25,5.129,3.722,9,False
744940,en,Homemade Christmas,Romance TV Movie,2020-11-22,3.733,6.2,9,False
949980,tl,Moonlight Butterfly,Drama,2022-03-18,2.778,5.0,2,False
11441,it,Innamorato pazzo,Comedy,1981-12-18,7.648,6.6,214,False
944024,en,The Mystery of Her,Drama,2022-02-28,5.178,6.6,20,False
880550,en,Miracle in Motor City,Drama TV Movie,2021-11-28,3.338,5.5,4,False
